"Price","Bedrooms","Bathrooms","SqFt","City","State","Year_Built","Type","Garage","Lot_Area","Latitude","Longitude"
860231,3,3,2063,"Adelaide","SA",1977,"Apartment",0,3839,-34.9285,138.6007
1276634,1,1,2213,"Sydney","NSW",1986,"House",1,3914,-33.8688,151.2093
1852006,4,1,1688,"Sydney","NSW",1978,"Townhouse",0,5209,-33.8688,151.2093
460869,5,1,1763,"Brisbane","QLD",2017,"Townhouse",1,2608,-27.4698,153.0251
827133,4,1,3931,"Adelaide","SA",1968,"Townhouse",0,2023,-34.9285,138.6007
1949404,2,2,838,"Perth","WA",2006,"House",0,6192,-31.9505,115.8605
1388096,5,1,844,"Brisbane","QLD",1999,"Townhouse",1,9506,-27.4698,153.0251
158197,1,3,1701,"Melbourne","VIC",2003,"Apartment",0,8451,-37.8136,144.9631
1020591,3,1,3517,"Melbourne","VIC",1994,"Townhouse",0,5011,-37.8136,144.9631
1372610,4,3,3451,"Perth","WA",1971,"House",0,9771,-31.9505,115.8605
1202772,3,2,2129,"Melbourne","VIC",2011,"Townhouse",0,1771,-37.8136,144.9631
989869,5,3,831,"Melbourne","VIC",2000,"Apartment",1,4731,-37.8136,144.9631
232480,5,1,1202,"Perth","WA",1999,"House",0,5560,-31.9505,115.8605
1702482,5,2,3472,"Perth","WA",1982,"House",0,7276,-31.9505,115.8605
1575894,3,3,1723,"Melbourne","VIC",1974,"House",1,3251,-37.8136,144.9631
1063911,5,2,3859,"Sydney","NSW",1997,"Apartment",1,2316,-33.8688,151.2093
139888,4,3,2287,"Melbourne","VIC",1987,"House",0,9489,-37.8136,144.9631
1276540,5,3,3797,"Adelaide","SA",2020,"House",0,2697,-34.9285,138.6007
1500092,5,3,3497,"Adelaide","SA",2011,"Apartment",1,2721,-34.9285,138.6007
677609,4,3,3998,"Brisbane","QLD",2004,"Townhouse",0,3319,-27.4698,153.0251
703790,4,2,1696,"Sydney","NSW",1973,"Apartment",1,1695,-33.8688,151.2093
1508480,4,2,2300,"Brisbane","QLD",1954,"House",1,8934,-27.4698,153.0251
1214226,2,2,1716,"Sydney","NSW",1979,"Apartment",0,9910,-33.8688,151.2093
857668,1,2,1174,"Melbourne","VIC",1954,"Townhouse",1,5337,-37.8136,144.9631
1303377,2,2,1610,"Melbourne","VIC",2010,"Apartment",1,9647,-37.8136,144.9631
1651258,5,3,3959,"Brisbane","QLD",2005,"House",1,1909,-27.4698,153.0251
1896198,3,2,1619,"Brisbane","QLD",1956,"House",0,7497,-27.4698,153.0251
1276146,2,1,1627,"Perth","WA",1972,"Apartment",0,5947,-31.9505,115.8605
242000,1,1,1677,"Adelaide","SA",1952,"House",1,1960,-34.9285,138.6007
282473,2,1,3827,"Adelaide","SA",2007,"Townhouse",0,7620,-34.9285,138.6007
1984617,2,3,1907,"Perth","WA",1952,"Townhouse",1,2805,-31.9505,115.8605
908720,2,3,1226,"Adelaide","SA",2006,"Apartment",0,7372,-34.9285,138.6007
635393,3,3,3509,"Adelaide","SA",1965,"House",1,5436,-34.9285,138.6007
581396,1,2,3329,"Melbourne","VIC",2000,"Townhouse",1,3596,-37.8136,144.9631
314055,1,2,1810,"Brisbane","QLD",1964,"Apartment",1,4829,-27.4698,153.0251
1630122,1,1,1251,"Melbourne","VIC",1986,"Apartment",0,7011,-37.8136,144.9631
1507135,4,1,844,"Perth","WA",2009,"Apartment",0,5889,-31.9505,115.8605
1354252,5,3,1301,"Perth","WA",2000,"Apartment",0,7305,-31.9505,115.8605
1497681,3,2,3041,"Sydney","NSW",1976,"House",0,9594,-33.8688,151.2093
1969642,2,2,1685,"Melbourne","VIC",1968,"Townhouse",0,8723,-37.8136,144.9631
1989872,1,3,1231,"Melbourne","VIC",2018,"Townhouse",1,5479,-37.8136,144.9631
986438,5,1,947,"Sydney","NSW",2011,"House",1,5997,-33.8688,151.2093
869798,5,1,2097,"Melbourne","VIC",1966,"Townhouse",0,5911,-37.8136,144.9631
1269204,1,2,3731,"Sydney","NSW",1981,"Apartment",0,2322,-33.8688,151.2093
905494,1,3,1955,"Perth","WA",1983,"Townhouse",1,3376,-31.9505,115.8605
1494358,4,3,3884,"Adelaide","SA",1963,"Townhouse",1,2215,-34.9285,138.6007
1861541,1,3,2317,"Perth","WA",1986,"Townhouse",0,8418,-31.9505,115.8605
927906,1,1,2952,"Adelaide","SA",2019,"House",1,8850,-34.9285,138.6007
122823,5,3,1490,"Sydney","NSW",2015,"House",0,3120,-33.8688,151.2093
783450,5,2,2872,"Perth","WA",2018,"Townhouse",1,8997,-31.9505,115.8605
1699743,1,3,2058,"Perth","WA",1992,"House",0,4042,-31.9505,115.8605
854511,2,2,2874,"Perth","WA",1991,"Townhouse",0,1548,-31.9505,115.8605
385040,4,2,2622,"Brisbane","QLD",1960,"Townhouse",0,8460,-27.4698,153.0251
181449,1,1,2883,"Adelaide","SA",2007,"House",0,3288,-34.9285,138.6007
1232519,5,3,3029,"Sydney","NSW",1951,"House",0,1517,-33.8688,151.2093
1565333,1,2,2842,"Melbourne","VIC",1966,"House",1,6371,-37.8136,144.9631
244413,3,2,3026,"Adelaide","SA",2014,"Apartment",1,7196,-34.9285,138.6007
1325268,2,3,3966,"Brisbane","QLD",2018,"Townhouse",1,2216,-27.4698,153.0251
796272,3,3,982,"Sydney","NSW",1996,"Townhouse",1,8896,-33.8688,151.2093
798737,4,2,3880,"Adelaide","SA",1973,"House",0,4197,-34.9285,138.6007
1145292,5,1,1339,"Perth","WA",1988,"Apartment",1,2778,-31.9505,115.8605
541717,4,3,1119,"Perth","WA",1986,"House",0,3868,-31.9505,115.8605
654469,4,1,3662,"Brisbane","QLD",2010,"House",1,1636,-27.4698,153.0251
1317338,4,3,3664,"Brisbane","QLD",1963,"Townhouse",0,4506,-27.4698,153.0251
1618047,2,2,3344,"Adelaide","SA",1989,"Apartment",1,4327,-34.9285,138.6007
1353969,4,3,1285,"Sydney","NSW",1962,"House",0,3294,-33.8688,151.2093
747745,4,3,1818,"Brisbane","QLD",1993,"Apartment",0,5341,-27.4698,153.0251
1597210,1,1,1996,"Perth","WA",1966,"House",0,8196,-31.9505,115.8605
283192,5,1,2505,"Sydney","NSW",1968,"Townhouse",1,5878,-33.8688,151.2093
1684778,5,1,1666,"Brisbane","QLD",1959,"Townhouse",0,7582,-27.4698,153.0251
304141,3,1,1741,"Sydney","NSW",2016,"Apartment",1,4813,-33.8688,151.2093
258821,3,2,3018,"Sydney","NSW",1973,"Townhouse",1,5509,-33.8688,151.2093
791694,4,1,2324,"Perth","WA",1971,"House",0,7629,-31.9505,115.8605
940262,3,1,2275,"Brisbane","QLD",2012,"Apartment",1,9131,-27.4698,153.0251
1019678,5,2,3172,"Adelaide","SA",2014,"Apartment",0,3021,-34.9285,138.6007
696178,3,1,3152,"Brisbane","QLD",2022,"Apartment",1,6123,-27.4698,153.0251
1895096,4,2,2989,"Perth","WA",1971,"Townhouse",0,5679,-31.9505,115.8605
436972,3,2,1932,"Brisbane","QLD",1958,"Apartment",0,1836,-27.4698,153.0251
341085,2,2,2752,"Melbourne","VIC",1999,"House",1,3236,-37.8136,144.9631
1982171,3,1,1485,"Sydney","NSW",1970,"Townhouse",1,2369,-33.8688,151.2093
604694,4,3,945,"Perth","WA",1976,"Townhouse",0,1526,-31.9505,115.8605
636720,2,3,3076,"Adelaide","SA",1981,"House",1,3919,-34.9285,138.6007
1749543,3,1,2611,"Brisbane","QLD",1959,"House",0,1309,-27.4698,153.0251
1725311,2,1,1789,"Adelaide","SA",2007,"Townhouse",0,1312,-34.9285,138.6007
1561505,4,2,2561,"Melbourne","VIC",2018,"Townhouse",1,4382,-37.8136,144.9631
573283,5,1,1093,"Perth","WA",2014,"Apartment",0,6807,-31.9505,115.8605
1579789,4,3,2138,"Melbourne","VIC",2004,"Townhouse",0,6723,-37.8136,144.9631
1845435,4,2,3187,"Adelaide","SA",2000,"Apartment",1,8021,-34.9285,138.6007
1499824,2,2,3976,"Perth","WA",1953,"Apartment",1,1071,-31.9505,115.8605
1659465,5,2,3601,"Melbourne","VIC",1991,"Townhouse",0,6833,-37.8136,144.9631
1198866,1,1,1430,"Perth","WA",1959,"Apartment",0,8048,-31.9505,115.8605
1287154,1,3,2601,"Sydney","NSW",1973,"Apartment",1,4809,-33.8688,151.2093
469069,2,1,3063,"Brisbane","QLD",1968,"Townhouse",1,9091,-27.4698,153.0251
170857,2,2,2799,"Melbourne","VIC",2022,"Townhouse",0,2273,-37.8136,144.9631
1497793,2,2,945,"Melbourne","VIC",1996,"Apartment",1,5236,-37.8136,144.9631
515337,2,1,3842,"Adelaide","SA",1965,"Apartment",0,8544,-34.9285,138.6007
1427339,2,2,3742,"Sydney","NSW",2015,"Apartment",1,9324,-33.8688,151.2093
488879,1,1,3557,"Sydney","NSW",1996,"House",1,8039,-33.8688,151.2093
1695680,5,1,1263,"Brisbane","QLD",1986,"House",1,8197,-27.4698,153.0251
206826,3,1,1596,"Perth","WA",1981,"Townhouse",1,4731,-31.9505,115.8605
484745,3,2,3301,"Brisbane","QLD",2002,"Apartment",1,5963,-27.4698,153.0251
1617517,3,1,2198,"Perth","WA",1983,"Apartment",1,4709,-31.9505,115.8605
616493,1,2,2366,"Adelaide","SA",1959,"House",0,3596,-34.9285,138.6007
1635922,3,1,3315,"Sydney","NSW",1989,"House",0,7915,-33.8688,151.2093
709877,4,3,3041,"Sydney","NSW",1985,"Apartment",1,5454,-33.8688,151.2093
1293839,4,3,2542,"Melbourne","VIC",1984,"Townhouse",0,6660,-37.8136,144.9631
267081,2,3,2946,"Sydney","NSW",2015,"Townhouse",1,3038,-33.8688,151.2093
1051600,3,2,1574,"Sydney","NSW",1976,"House",0,5058,-33.8688,151.2093
1311536,5,1,2841,"Adelaide","SA",2020,"Apartment",0,1767,-34.9285,138.6007
1643239,4,2,1113,"Perth","WA",1988,"Townhouse",0,6944,-31.9505,115.8605
1972667,3,2,3129,"Melbourne","VIC",2002,"Townhouse",0,7643,-37.8136,144.9631
439634,1,3,1565,"Melbourne","VIC",2002,"Apartment",0,8692,-37.8136,144.9631
1503376,2,2,1285,"Brisbane","QLD",1987,"House",1,9572,-27.4698,153.0251
301059,5,1,3084,"Melbourne","VIC",1990,"House",1,8768,-37.8136,144.9631
213838,5,2,1878,"Brisbane","QLD",1979,"Apartment",0,8197,-27.4698,153.0251
1046867,5,2,1215,"Melbourne","VIC",1977,"House",0,1396,-37.8136,144.9631
1156375,2,2,1393,"Melbourne","VIC",2016,"Townhouse",1,4635,-37.8136,144.9631
216352,4,2,2070,"Brisbane","QLD",1952,"Apartment",1,9605,-27.4698,153.0251
1778396,3,3,3472,"Adelaide","SA",1970,"Townhouse",1,7862,-34.9285,138.6007
1396711,4,2,2369,"Perth","WA",2019,"Townhouse",1,2051,-31.9505,115.8605
1689123,5,1,3430,"Perth","WA",1972,"House",0,7226,-31.9505,115.8605
751061,2,1,1403,"Melbourne","VIC",1967,"House",1,7929,-37.8136,144.9631
1585661,2,3,2954,"Perth","WA",2011,"Townhouse",1,9359,-31.9505,115.8605
1169886,4,3,2668,"Sydney","NSW",2016,"Apartment",1,7372,-33.8688,151.2093
1932019,5,3,1867,"Melbourne","VIC",2008,"Townhouse",1,8795,-37.8136,144.9631
504466,4,2,2108,"Perth","WA",1990,"House",1,3811,-31.9505,115.8605
1483672,2,1,1515,"Brisbane","QLD",1980,"Apartment",1,5878,-27.4698,153.0251
261550,3,3,3431,"Adelaide","SA",1965,"House",0,5154,-34.9285,138.6007
1003707,4,3,1525,"Sydney","NSW",1998,"Townhouse",1,7481,-33.8688,151.2093
538613,4,3,3710,"Adelaide","SA",1952,"House",0,1239,-34.9285,138.6007
1280445,2,1,1281,"Sydney","NSW",1982,"House",1,8968,-33.8688,151.2093
1701884,5,3,2419,"Melbourne","VIC",1963,"Apartment",1,1364,-37.8136,144.9631
1539211,3,3,915,"Brisbane","QLD",1973,"House",1,2830,-27.4698,153.0251
743578,2,1,2386,"Brisbane","QLD",2008,"Apartment",1,3291,-27.4698,153.0251
1234150,1,3,2882,"Perth","WA",1959,"Townhouse",0,4101,-31.9505,115.8605
619733,2,1,2479,"Adelaide","SA",1990,"Townhouse",1,4721,-34.9285,138.6007
360607,1,3,3008,"Sydney","NSW",2000,"House",0,4884,-33.8688,151.2093
1900936,1,1,3095,"Sydney","NSW",1958,"Townhouse",0,3348,-33.8688,151.2093
480976,4,2,2826,"Perth","WA",1971,"House",1,5269,-31.9505,115.8605
1535472,5,3,3595,"Sydney","NSW",1999,"Townhouse",0,8957,-33.8688,151.2093
926042,2,2,2718,"Sydney","NSW",1967,"Apartment",0,7907,-33.8688,151.2093
952423,3,1,844,"Sydney","NSW",2008,"Apartment",1,6342,-33.8688,151.2093
1760308,4,1,1613,"Sydney","NSW",1953,"Townhouse",0,6309,-33.8688,151.2093
1962812,1,2,2396,"Melbourne","VIC",2004,"Townhouse",0,4842,-37.8136,144.9631
500264,5,3,1941,"Melbourne","VIC",2010,"Apartment",1,8351,-37.8136,144.9631
1911962,2,2,2719,"Adelaide","SA",1972,"Townhouse",1,1551,-34.9285,138.6007
863139,1,3,3257,"Perth","WA",1972,"Apartment",1,8089,-31.9505,115.8605
336602,1,1,1902,"Melbourne","VIC",1978,"Townhouse",1,8411,-37.8136,144.9631
246840,4,3,1708,"Perth","WA",1987,"Apartment",1,6828,-31.9505,115.8605
1393126,5,3,3188,"Adelaide","SA",1984,"House",0,6672,-34.9285,138.6007
1820338,1,2,1183,"Sydney","NSW",2021,"Apartment",1,7071,-33.8688,151.2093
1329683,4,1,1111,"Adelaide","SA",2014,"Townhouse",1,9978,-34.9285,138.6007
248517,4,3,3511,"Brisbane","QLD",1953,"House",0,5023,-27.4698,153.0251
911658,4,2,3624,"Brisbane","QLD",1981,"Townhouse",1,7027,-27.4698,153.0251
1018736,1,2,2708,"Melbourne","VIC",1986,"House",0,3509,-37.8136,144.9631
1542883,5,3,3660,"Perth","WA",1981,"House",0,3878,-31.9505,115.8605
960555,1,1,842,"Brisbane","QLD",1973,"Townhouse",0,9833,-27.4698,153.0251
543745,4,1,3986,"Adelaide","SA",1958,"Townhouse",1,9559,-34.9285,138.6007
1315590,4,1,1039,"Adelaide","SA",1999,"Townhouse",1,7932,-34.9285,138.6007
1069776,3,3,1128,"Adelaide","SA",1954,"House",1,8991,-34.9285,138.6007
125605,4,2,2519,"Perth","WA",2009,"Townhouse",0,2542,-31.9505,115.8605
185254,4,3,993,"Perth","WA",1989,"Townhouse",1,1534,-31.9505,115.8605
209644,5,1,3686,"Perth","WA",1991,"House",0,3608,-31.9505,115.8605
1212949,1,3,2343,"Sydney","NSW",1964,"Apartment",0,2191,-33.8688,151.2093
103647,3,1,1593,"Adelaide","SA",2014,"House",1,3497,-34.9285,138.6007
380145,2,3,3993,"Perth","WA",1991,"Townhouse",0,5975,-31.9505,115.8605
1236249,3,1,3008,"Brisbane","QLD",1962,"Townhouse",1,9604,-27.4698,153.0251
1958605,5,2,2437,"Perth","WA",2000,"Townhouse",0,9042,-31.9505,115.8605
1079460,3,1,1176,"Brisbane","QLD",1985,"Apartment",1,5298,-27.4698,153.0251
1512521,3,2,2666,"Adelaide","SA",2001,"Apartment",1,2977,-34.9285,138.6007
846865,5,1,2967,"Melbourne","VIC",2014,"Townhouse",0,8050,-37.8136,144.9631
748930,4,2,2266,"Brisbane","QLD",1989,"Apartment",1,3845,-27.4698,153.0251
1083167,1,2,2757,"Adelaide","SA",1993,"House",1,2866,-34.9285,138.6007
591864,3,3,1951,"Adelaide","SA",2006,"Apartment",0,4057,-34.9285,138.6007
142758,4,3,1936,"Melbourne","VIC",2015,"House",0,7549,-37.8136,144.9631
1723891,3,3,3880,"Perth","WA",1960,"House",0,4629,-31.9505,115.8605
1222456,5,1,3050,"Perth","WA",2014,"Apartment",0,5788,-31.9505,115.8605
666938,5,2,1238,"Melbourne","VIC",1989,"Apartment",0,4491,-37.8136,144.9631
1894758,4,3,2920,"Adelaide","SA",1967,"Apartment",0,4375,-34.9285,138.6007
402717,2,1,1489,"Adelaide","SA",1951,"House",1,6868,-34.9285,138.6007
1964107,4,2,3804,"Adelaide","SA",1963,"Townhouse",1,5635,-34.9285,138.6007
630760,3,3,2148,"Sydney","NSW",1974,"Apartment",1,8625,-33.8688,151.2093
468494,5,3,1195,"Perth","WA",1990,"House",0,4759,-31.9505,115.8605
830997,4,2,2781,"Adelaide","SA",1973,"Townhouse",0,5011,-34.9285,138.6007
914936,5,3,2151,"Sydney","NSW",1957,"House",1,7543,-33.8688,151.2093
879533,1,2,2793,"Perth","WA",2022,"Townhouse",1,2828,-31.9505,115.8605
1316680,5,2,2829,"Melbourne","VIC",1959,"Townhouse",1,8805,-37.8136,144.9631
1812742,5,1,3842,"Sydney","NSW",1984,"Townhouse",1,3333,-33.8688,151.2093
112307,3,1,872,"Brisbane","QLD",1952,"House",0,5929,-27.4698,153.0251
1270127,4,1,2670,"Perth","WA",2005,"House",1,4738,-31.9505,115.8605
583479,1,3,1765,"Sydney","NSW",2012,"Apartment",1,9044,-33.8688,151.2093
894608,2,1,1880,"Brisbane","QLD",1991,"House",0,8129,-27.4698,153.0251
318864,1,1,1633,"Adelaide","SA",1976,"Apartment",0,2829,-34.9285,138.6007
918350,3,1,2881,"Adelaide","SA",1989,"Apartment",1,7004,-34.9285,138.6007
220789,3,3,1103,"Brisbane","QLD",1955,"Apartment",0,4845,-27.4698,153.0251
1685241,5,2,888,"Brisbane","QLD",1999,"Apartment",1,2593,-27.4698,153.0251
1289119,1,1,3952,"Perth","WA",2009,"Apartment",0,8156,-31.9505,115.8605
1102740,3,1,2019,"Melbourne","VIC",1981,"House",1,4501,-37.8136,144.9631
1607190,1,3,2131,"Brisbane","QLD",1969,"House",1,9753,-27.4698,153.0251
152637,1,2,2467,"Perth","WA",1995,"House",1,9274,-31.9505,115.8605
1268596,2,2,1610,"Sydney","NSW",2004,"Townhouse",1,7838,-33.8688,151.2093
1192537,5,2,3625,"Adelaide","SA",2021,"House",0,6243,-34.9285,138.6007
1069848,2,2,3121,"Melbourne","VIC",1950,"House",0,1225,-37.8136,144.9631
1471612,5,3,1692,"Melbourne","VIC",1986,"Townhouse",0,5622,-37.8136,144.9631
1070430,4,1,3920,"Sydney","NSW",1954,"Townhouse",1,9802,-33.8688,151.2093
834883,1,3,2794,"Perth","WA",2009,"Townhouse",1,8930,-31.9505,115.8605
657293,1,2,1732,"Adelaide","SA",2021,"Townhouse",0,3875,-34.9285,138.6007
1374076,5,3,3046,"Melbourne","VIC",1968,"House",0,4095,-37.8136,144.9631
215678,4,3,3299,"Melbourne","VIC",2007,"Apartment",0,3098,-37.8136,144.9631
1950282,4,1,3955,"Perth","WA",1982,"Townhouse",1,1198,-31.9505,115.8605
308178,5,1,3370,"Adelaide","SA",2012,"House",0,8199,-34.9285,138.6007
866789,4,2,1494,"Perth","WA",1979,"House",0,3036,-31.9505,115.8605
1362699,4,3,3837,"Sydney","NSW",1999,"House",1,2198,-33.8688,151.2093
1688847,5,1,1102,"Sydney","NSW",1951,"Apartment",1,2084,-33.8688,151.2093
1095986,3,3,1236,"Brisbane","QLD",1978,"Townhouse",1,1366,-27.4698,153.0251
217491,3,2,2558,"Sydney","NSW",2008,"Apartment",0,7779,-33.8688,151.2093
741780,2,3,2004,"Perth","WA",1966,"House",0,9813,-31.9505,115.8605
1995017,3,1,3636,"Adelaide","SA",2021,"Townhouse",0,1317,-34.9285,138.6007
1361972,2,2,1760,"Melbourne","VIC",2006,"House",1,1424,-37.8136,144.9631
384251,1,2,1642,"Perth","WA",1961,"Apartment",0,1474,-31.9505,115.8605
1948661,3,2,1196,"Melbourne","VIC",1982,"Apartment",1,1309,-37.8136,144.9631
1296884,5,3,1473,"Brisbane","QLD",1982,"House",0,3984,-27.4698,153.0251
277371,5,1,3997,"Brisbane","QLD",1974,"House",0,7531,-27.4698,153.0251
579050,3,2,3029,"Melbourne","VIC",1983,"House",1,1611,-37.8136,144.9631
697114,2,3,1051,"Perth","WA",1989,"House",1,1375,-31.9505,115.8605
297041,1,3,3204,"Melbourne","VIC",2020,"Apartment",1,6542,-37.8136,144.9631
288531,4,3,2094,"Perth","WA",1987,"Townhouse",0,9430,-31.9505,115.8605
1608161,2,2,1065,"Sydney","NSW",2018,"Townhouse",1,8219,-33.8688,151.2093
147531,4,2,2893,"Sydney","NSW",1963,"Townhouse",0,8180,-33.8688,151.2093
1116814,2,2,3651,"Adelaide","SA",1969,"Townhouse",1,3265,-34.9285,138.6007
1325290,3,2,3507,"Adelaide","SA",1967,"Apartment",1,3784,-34.9285,138.6007
1053037,1,2,1033,"Adelaide","SA",1968,"Townhouse",0,8436,-34.9285,138.6007
1392228,1,3,919,"Brisbane","QLD",2017,"Townhouse",1,3594,-27.4698,153.0251
426525,1,1,2885,"Brisbane","QLD",1958,"House",0,9998,-27.4698,153.0251
363063,4,3,1807,"Melbourne","VIC",1962,"Townhouse",0,8296,-37.8136,144.9631
771630,5,1,1967,"Adelaide","SA",1991,"House",1,1808,-34.9285,138.6007
889725,5,2,3735,"Perth","WA",2022,"House",1,9916,-31.9505,115.8605
1154177,3,3,3419,"Adelaide","SA",2021,"House",1,9631,-34.9285,138.6007
963030,2,2,1636,"Sydney","NSW",1998,"Townhouse",1,5269,-33.8688,151.2093
1734939,2,2,3761,"Sydney","NSW",1987,"Townhouse",0,4329,-33.8688,151.2093
205097,5,3,3573,"Sydney","NSW",1950,"Townhouse",1,2111,-33.8688,151.2093
894459,1,3,2023,"Melbourne","VIC",2008,"House",0,4842,-37.8136,144.9631
415291,4,3,2390,"Brisbane","QLD",2004,"Apartment",1,8001,-27.4698,153.0251
1004994,2,2,1142,"Sydney","NSW",1951,"Townhouse",1,8905,-33.8688,151.2093
1860111,1,2,1318,"Sydney","NSW",2021,"Townhouse",0,7699,-33.8688,151.2093
329030,5,2,2024,"Melbourne","VIC",1955,"Apartment",0,6878,-37.8136,144.9631
1511740,1,2,2805,"Melbourne","VIC",1983,"Apartment",1,1563,-37.8136,144.9631
1385790,1,3,1513,"Brisbane","QLD",2011,"House",0,4247,-27.4698,153.0251
1347515,2,3,3393,"Brisbane","QLD",1978,"Townhouse",0,4258,-27.4698,153.0251
1723117,5,1,2808,"Sydney","NSW",1975,"Townhouse",1,8073,-33.8688,151.2093
1908745,5,1,3544,"Adelaide","SA",1999,"Townhouse",1,1788,-34.9285,138.6007
1851498,1,3,1101,"Perth","WA",1973,"Apartment",1,1683,-31.9505,115.8605
749563,3,1,1406,"Melbourne","VIC",1961,"Townhouse",1,5187,-37.8136,144.9631
164763,1,2,2954,"Melbourne","VIC",1969,"House",1,4757,-37.8136,144.9631
1436123,2,1,858,"Brisbane","QLD",1969,"Apartment",1,5429,-27.4698,153.0251
1146953,1,2,3271,"Brisbane","QLD",2016,"Apartment",1,2750,-27.4698,153.0251
935047,5,2,3804,"Melbourne","VIC",2016,"Apartment",1,9168,-37.8136,144.9631
768389,3,2,3489,"Perth","WA",2011,"House",1,2495,-31.9505,115.8605
1294158,5,2,2338,"Perth","WA",2019,"Townhouse",1,3354,-31.9505,115.8605
1352294,4,2,1480,"Adelaide","SA",1973,"Townhouse",1,6754,-34.9285,138.6007
1486665,2,3,3855,"Adelaide","SA",1957,"Apartment",0,3694,-34.9285,138.6007
1809601,3,1,3505,"Perth","WA",1991,"Townhouse",0,5754,-31.9505,115.8605
598934,4,2,3605,"Brisbane","QLD",1968,"Townhouse",1,3563,-27.4698,153.0251
1281384,4,2,3430,"Sydney","NSW",2010,"Townhouse",0,2680,-33.8688,151.2093
448826,2,1,3040,"Adelaide","SA",1971,"House",0,1980,-34.9285,138.6007
259708,2,3,2837,"Perth","WA",1995,"Apartment",1,9950,-31.9505,115.8605
1903593,5,2,1376,"Sydney","NSW",1955,"House",1,2677,-33.8688,151.2093
1660650,3,2,2829,"Brisbane","QLD",2022,"Townhouse",0,1190,-27.4698,153.0251
982839,1,2,2741,"Perth","WA",2017,"Townhouse",0,4799,-31.9505,115.8605
535635,2,2,2475,"Brisbane","QLD",2021,"Apartment",1,8791,-27.4698,153.0251
1008994,4,1,1610,"Brisbane","QLD",1979,"Apartment",1,4174,-27.4698,153.0251
862472,4,1,3851,"Perth","WA",2022,"Apartment",1,1302,-31.9505,115.8605
488177,5,1,2342,"Adelaide","SA",1966,"Apartment",0,5653,-34.9285,138.6007
1500413,5,1,2975,"Sydney","NSW",1958,"House",1,6108,-33.8688,151.2093
1733765,1,3,1510,"Perth","WA",1961,"Apartment",1,4588,-31.9505,115.8605
1195913,1,1,2360,"Melbourne","VIC",1954,"Apartment",1,3027,-37.8136,144.9631
751419,3,1,2719,"Melbourne","VIC",1977,"House",1,3453,-37.8136,144.9631
1126788,4,1,3492,"Melbourne","VIC",1974,"Apartment",1,5587,-37.8136,144.9631
1714915,2,1,2426,"Perth","WA",1984,"Townhouse",1,4543,-31.9505,115.8605
1246965,4,1,2863,"Brisbane","QLD",2003,"House",0,6330,-27.4698,153.0251
415672,2,3,2975,"Adelaide","SA",1959,"House",1,7634,-34.9285,138.6007
730090,5,2,1442,"Sydney","NSW",1983,"Townhouse",0,4488,-33.8688,151.2093
245566,5,1,3021,"Sydney","NSW",2016,"House",1,6113,-33.8688,151.2093
752544,3,3,3688,"Melbourne","VIC",1964,"Townhouse",1,1839,-37.8136,144.9631
1671108,5,3,1242,"Perth","WA",1991,"Apartment",0,3298,-31.9505,115.8605
261891,4,1,1196,"Melbourne","VIC",2017,"Townhouse",0,3641,-37.8136,144.9631
162101,1,3,1935,"Perth","WA",1976,"House",1,3157,-31.9505,115.8605
483986,3,2,1177,"Adelaide","SA",2013,"Apartment",1,3642,-34.9285,138.6007
1518924,5,3,2950,"Sydney","NSW",2021,"House",1,6020,-33.8688,151.2093
1496816,5,3,3007,"Adelaide","SA",1967,"Townhouse",0,5128,-34.9285,138.6007
428322,3,1,3010,"Melbourne","VIC",1954,"House",0,1365,-37.8136,144.9631
361448,1,2,3556,"Adelaide","SA",2005,"House",0,3630,-34.9285,138.6007
329634,4,2,2152,"Melbourne","VIC",2007,"Apartment",0,9096,-37.8136,144.9631
1985044,1,2,2967,"Adelaide","SA",1957,"Townhouse",1,2137,-34.9285,138.6007
379841,3,1,3255,"Perth","WA",1968,"Townhouse",0,5381,-31.9505,115.8605
1726888,1,2,2431,"Melbourne","VIC",1980,"House",1,7464,-37.8136,144.9631
1418151,1,3,1026,"Brisbane","QLD",2013,"Townhouse",1,6873,-27.4698,153.0251
442464,5,2,1632,"Brisbane","QLD",1985,"Townhouse",0,7240,-27.4698,153.0251
1850497,2,2,3523,"Melbourne","VIC",2007,"House",1,3292,-37.8136,144.9631
675977,3,1,1676,"Brisbane","QLD",1962,"Townhouse",1,3159,-27.4698,153.0251
1274320,1,3,3960,"Sydney","NSW",1991,"Townhouse",1,7911,-33.8688,151.2093
962683,1,3,3133,"Sydney","NSW",1984,"House",1,9520,-33.8688,151.2093
1716112,1,3,3738,"Sydney","NSW",1984,"Townhouse",0,2775,-33.8688,151.2093
944648,4,3,1796,"Sydney","NSW",1981,"Townhouse",0,7162,-33.8688,151.2093
420765,3,2,3270,"Melbourne","VIC",1966,"Townhouse",1,5492,-37.8136,144.9631
1239160,2,1,2311,"Melbourne","VIC",1992,"Apartment",1,6880,-37.8136,144.9631
1757188,5,2,2472,"Adelaide","SA",1963,"House",0,5202,-34.9285,138.6007
